,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowK,SlowD,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2014-12-22,67.3655,70.99,70.61,1052293.0,67.5499,69.712,71.8741,69.3072,94.4289,75.5093,57.6155,306007152.4139,-19158127.0,0.0,71.4286
2014-12-23,67.5656,71.05,70.56,650368.0,67.5322,69.739,71.9458,69.4589,93.1189,88.3289,58.5224,306259335.9241,-18507759.0,100.0,64.2857
2014-12-24,68.1088,71.56,70.938,304307.0,67.4835,69.7725,72.0615,69.6505,95.0142,94.1873,60.9639,306475579.8051,-18203452.0,100.0,57.1429
2014-12-26,68.328,71.89,71.3401,473036.0,67.4316,69.8015,72.1714,69.8457,94.1923,94.1085,61.9375,306621731.4989,-17730416.0,100.0,50.0
2014-12-29,67.9658,71.69,71.11,1002204.0,67.3992,69.8515,72.3038,69.9861,81.3903,90.1989,59.3057,306345261.4299,-18732620.0,92.8571,42.8571
2014-12-30,67.0891,71.13,70.26,476801.0,67.4057,69.829,72.2523,70.0255,52.1545,75.9124,53.3907,306021913.6253,-19209421.0,85.7143,35.7143
2014-12-31,66.3744,70.63,69.58,487060.0,67.3816,69.794,72.2064,69.9897,22.9207,52.1552,49.0921,305599794.9586,-19696481.0,78.5714,28.5714
2015-01-02,66.746,70.36,69.64,683648.0,67.3967,69.811,72.2253,69.9945,10.5109,28.5287,51.2884,305675755.8475,-19012833.0,71.4286,21.4286
2015-01-05,64.0396,68.36,67.06,1678824.0,67.0533,69.7125,72.3717,69.7284,8.6558,14.0291,38.3228,304358524.7091,-20691657.0,64.2857,14.2857
2015-01-06,62.5911,66.46,65.36,1484200.0,66.3219,69.509,72.6961,69.3428,9.4944,9.5537,33.449,303737859.2545,-22175857.0,57.1429,100.0
2015-01-07,62.0288,65.46,64.6,1483110.0,65.5554,69.2735,72.9916,68.9378,5.5652,7.9051,31.7605,303944804.8359,-23658967.0,50.0,100.0
2015-01-08,63.0199,66.31,64.5,1184698.0,65.1379,69.0855,73.0331,68.6704,13.8292,9.6296,37.7277,304893872.2945,-22474269.0,42.8571,100.0
2015-01-09,61.9717,65.27,64.42,1142549.0,64.5744,68.9,73.2256,68.3237,17.1413,12.1786,34.3103,305391217.1533,-23616818.0,35.7143,100.0
2015-01-12,64.5161,68.1,65.48,3279418.0,64.4627,68.774,73.0853,68.2643,44.1428,25.0378,46.8865,307669286.1457,-20337400.0,28.5714,92.8571
2015-01-13,63.7442,67.8,66.42,1707114.0,64.3053,68.6935,73.0817,68.1334,57.2441,39.5094,44.1265,307124988.9283,-22044514.0,21.4286,85.7143
2015-01-14,63.8204,67.39,66.31,841166.0,64.2771,68.682,73.0869,68.0226,75.1812,58.856,44.4741,307311914.706,-21203348.0,14.2857,78.5714
2015-01-15,63.7347,67.48,66.6,1060945.0,64.2007,68.649,73.0973,67.9138,67.7536,66.7263,44.1414,306926116.5242,-22264293.0,7.1429,71.4286
2015-01-16,63.9538,67.24,65.8,1143668.0,64.0865,68.5845,73.0825,67.8372,66.1183,69.6844,45.2684,307863288.9131,-21120625.0,0.0,64.2857
2015-01-20,60.5708,63.76,62.82,2674119.0,63.3278,68.2425,73.1572,67.4299,47.9737,60.6152,33.8996,309399484.9344,-23794744.0,0.0,100.0
2015-01-21,61.0663,64.13,63.4,2283813.0,62.8011,67.9245,73.0479,67.1108,34.7039,49.5987,36.4185,311370446.8385,-21510931.0,0.0,92.8571
2015-01-22,61.3236,64.62,63.65,1517760.0,62.4236,67.6075,72.7914,66.8479,24.9102,35.8626,37.745,312043268.2818,-19993171.0,0.0,85.7143
2015-01-23,61.4857,65.06,64.2,1032705.0,62.1694,67.2885,72.4076,66.6262,32.7776,30.7973,38.6135,311779087.933,-18960466.0,0.0,78.5714
2015-01-26,62.9913,66.41,65.15,1736096.0,62.2554,67.02,71.7846,66.5761,54.2197,37.3025,46.1343,312660914.4726,-17224370.0,0.0,71.4286
2015-01-27,62.4196,65.92,65.22,1302149.0,62.4206,66.71,70.9994,66.4736,66.5313,51.1762,43.9331,312400484.6726,-18526519.0,28.5714,64.2857
2015-01-28,61.1712,65.33,64.13,981210.0,62.4921,66.3535,70.2149,66.2561,60.2325,60.3278,39.5015,311517395.6726,-19507729.0,21.4286,57.1429
2015-01-29,62.7245,65.95,64.9,1354787.0,62.7359,66.1245,69.5131,66.2146,54.4852,60.4163,46.7052,312536711.606,-18152942.0,14.2857,50.0
2015-01-30,62.2861,66.0,65.2,967880.0,62.9217,65.91,68.8983,66.1332,49.2118,54.6432,45.074,311955983.606,-19120822.0,7.1429,42.8571
2015-02-02,63.8014,67.02,65.93,1187275.0,63.3808,65.7555,68.1302,66.211,75.216,59.6377,51.393,312990764.5693,-17933547.0,0.0,35.7143
2015-02-03,65.1641,68.42,67.46,1299458.0,63.2483,65.8145,68.3807,66.4176,83.5309,69.3196,56.2662,314181934.4026,-16634089.0,100.0,28.5714
2015-02-04,64.2207,68.23,67.31,1333839.0,63.245,65.9,68.555,66.5102,89.128,82.625,52.3529,313080067.4026,-17967928.0,92.8571,21.4286
2015-02-05,65.4786,68.74,67.78,1129253.0,63.1886,66.081,68.9734,66.7197,89.6529,87.4373,56.6792,314138742.0901,-16838675.0,100.0,14.2857
2015-02-06,63.5345,67.4,66.49,2718067.0,63.2042,66.108,69.0118,66.7149,65.4086,81.3965,49.2384,312495954.3429,-19556742.0,92.8571,7.1429
2015-02-09,63.1915,66.71,66.17,1734798.0,63.3099,66.172,69.0341,66.6764,43.6448,66.2354,48.0398,311660681.2317,-21291540.0,85.7143,0.0
2015-02-10,64.1635,67.465,66.47,1805878.0,63.3266,66.1535,68.9804,66.7386,25.6394,44.8976,51.6323,312976521.9855,-19485662.0,78.5714,0.0
2015-02-11,63.6965,67.04,66.49,874775.0,63.3266,66.151,68.9754,66.7483,25.5512,31.6118,49.8493,313215096.9855,-20360437.0,71.4286,0.0
2015-02-12,65.8407,69.13,68.59,751692.0,63.1707,66.257,69.3433,66.9713,56.6183,35.9363,57.1642,313855427.2077,-19608745.0,100.0,21.4286
2015-02-13,65.8407,69.59,68.95,639553.0,63.0502,66.3675,69.6848,67.1731,70.0329,50.7342,57.1642,313495678.6452,-19608745.0,100.0,14.2857
2015-02-17,65.8312,69.2,68.54,476496.0,62.9551,66.466,69.9769,67.3547,89.2275,71.9596,57.1213,313798903.3725,-20085241.0,92.8571,7.1429
2015-02-18,65.7168,69.15,68.16,600888.0,63.3316,66.736,70.1404,67.5076,82.9038,80.7214,56.572,314169147.4937,-20686129.0,85.7143,0.0
2015-02-19,65.6406,69.25,68.34,432577.0,63.6793,66.976,70.2727,67.6383,71.227,81.1194,56.1842,314249958.5816,-21118706.0,78.5714,0.0
2015-02-20,66.3553,69.95,68.31,813047.0,63.9813,67.24,70.4987,67.828,70.7167,74.9491,59.0207,314745718.9475,-20305659.0,100.0,0.0
2015-02-23,66.403,70.01,69.52,563082.0,64.3257,67.498,70.6703,68.0044,71.5449,71.1628,59.2103,314550363.9679,-19742577.0,100.0,0.0
2015-02-24,66.584,70.16,69.31,1113414.0,64.4222,67.6865,70.9508,68.182,83.2617,75.1744,59.9682,314904036.6503,-18629163.0,100.0,28.5714
2015-02-25,66.8795,70.27,69.87,568843.0,64.6457,67.9205,71.1953,68.3723,87.6901,80.8322,61.2339,315216900.3003,-18060320.0,100.0,21.4286
2015-02-26,66.565,70.3,69.68,646656.0,65.3112,68.2035,71.0958,68.5131,86.0984,85.6834,59.0921,314924862.1067,-18706976.0,100.0,14.2857
2015-02-27,66.889,70.5,70.015,527555.0,65.6243,68.422,71.2197,68.6728,82.2482,85.3456,60.6204,314778016.9005,-18179421.0,100.0,7.1429
2015-03-02,67.7657,71.14,70.56,2479131.0,66.0512,68.7095,71.3678,68.9049,83.2324,83.8597,64.4865,317000686.0729,-15700290.0,100.0,0.0
2015-03-03,67.0986,71.0,70.16,812332.0,66.2546,68.8825,71.5104,69.0482,74.1034,79.8613,59.6851,316671885.0253,-16512622.0,92.8571,0.0
2015-03-04,66.5936,69.96,69.19,1376496.0,66.3057,68.9575,71.6093,69.1274,61.2484,72.8614,56.269,317762355.8825,-17889118.0,85.7143,0.0
2015-03-05,66.6889,70.26,69.805,497495.0,66.5019,69.087,71.6721,69.2086,41.9658,59.1059,56.7718,317647549.344,-17391623.0,78.5714,21.4286
2015-03-06,65.2594,69.31,68.33,886823.0,66.4818,69.0755,71.6692,69.1392,27.0785,43.4309,47.8801,317032202.7726,-18278446.0,71.4286,14.2857
2015-03-09,65.2594,68.6401,68.1,506000.0,66.7978,69.166,71.5342,69.0765,19.6514,29.5653,47.8801,317238219.0658,-18278446.0,64.2857,100.0
2015-03-10,63.7632,67.76,66.83,794000.0,66.9619,69.196,71.4301,68.8701,6.9246,17.8849,40.2313,316580821.2164,-19072446.0,57.1429,100.0
2015-03-11,64.0301,67.63,66.86,679021.0,66.9308,69.189,71.4472,68.7101,8.6438,11.74,42.0105,316483818.2164,-18393425.0,50.0,92.8571
2015-03-12,64.8878,68.2,67.59,1227916.0,67.1968,69.2515,71.3062,68.6511,21.2115,12.26,47.4278,317268879.2656,-17165509.0,42.8571,85.7143
2015-03-13,64.8782,68.31,67.42,663654.0,67.0842,69.201,71.3178,68.5967,43.453,24.4361,47.3748,317589521.0858,-17829163.0,35.7143,78.5714
2015-03-16,66.2124,69.61,68.87,777680.0,67.101,69.2205,71.34,68.6808,71.7291,45.4645,54.9575,318093962.1669,-17051483.0,28.5714,71.4286
2015-03-17,65.7645,69.23,68.735,859141.0,67.0963,69.217,71.3377,68.7122,80.8542,65.3454,52.2364,318189422.278,-17910624.0,21.4286,64.2857
2015-03-18,67.6323,71.47,69.55,2280184.0,67.0684,69.3175,71.5666,68.9272,87.0533,79.8788,60.9253,319282010.4446,-15630440.0,100.0,57.1429
2015-03-19,67.0033,70.58,70.05,1642152.0,67.1094,69.389,71.6686,69.0589,79.0647,82.3241,57.1549,319251026.4446,-17272592.0,92.8571,50.0
2015-03-20,69.3381,73.23,72.1,2766052.0,66.8326,69.5455,72.2584,69.4114,82.8521,82.99,65.6525,319716114.834,-14506540.0,100.0,42.8571
2015-03-23,69.7574,73.46,72.51,1480479.0,66.5746,69.7215,72.8684,69.7722,85.1331,82.35,66.9214,320386226.3814,-13026061.0,100.0,35.7143
2015-03-24,70.0719,74.158,73.4697,1393029.0,66.3456,69.9045,73.4634,70.1301,90.1376,86.0409,67.8798,319237275.9771,-11633032.0,100.0,28.5714
2015-03-25,68.7187,73.41,72.04,1389023.0,66.315,70.001,73.687,70.3186,77.005,84.0919,59.8448,317990196.9333,-13022055.0,92.8571,21.4286
2015-03-26,68.3756,72.09,70.95,835478.0,66.3334,70.096,73.8586,70.455,53.8184,73.6537,57.9713,318327319.635,-13857533.0,85.7143,14.2857
2015-03-27,69.1285,72.67,71.72,1221917.0,66.3026,70.2135,74.1244,70.6535,41.5491,57.4575,60.8666,319214817.2456,-12635616.0,78.5714,7.1429
2015-03-30,69.3,73.15,72.71,1016971.0,66.2487,70.294,74.3393,70.8503,43.2253,46.1976,61.5171,318244072.2001,-11618645.0,71.4286,0.0
2015-03-31,68.7759,72.9,72.115,998451.0,66.2546,70.382,74.5094,70.976,51.4439,45.4061,58.3267,317385531.5313,-12617096.0,64.2857,0.0
2015-04-01,69.0046,73.04,72.0,960056.0,66.2962,70.5085,74.7208,71.1126,57.0439,50.571,59.3182,317182442.7621,-11657040.0,57.1429,7.1429
2015-04-02,69.3381,73.27,72.54,808666.0,66.332,70.6475,74.963,71.2695,61.018,56.5019,60.7835,316861191.8854,-10848374.0,50.0,0.0
2015-04-06,69.8813,73.73,72.36,856995.0,66.5439,70.89,75.2361,71.4657,70.113,62.725,63.1136,317217751.8489,-9991379.0,42.8571,7.1429
2015-04-07,69.5192,73.79,72.9,686234.0,66.8268,71.1135,75.4002,71.6071,65.6827,65.6045,60.5314,316608622.7927,-10677613.0,35.7143,0.0
2015-04-08,69.5001,73.67,72.6598,876115.0,67.5236,71.4145,75.3054,71.7331,60.6355,65.4771,60.3914,316201179.8834,-11553728.0,28.5714,0.0
2015-04-09,69.5478,73.09,72.55,686833.0,68.2798,71.704,75.1282,71.8518,49.4615,58.5932,60.6366,316608192.0315,-10866895.0,21.4286,0.0
2015-04-10,69.7384,73.49,72.94,604645.0,68.9107,71.9585,75.0063,71.9783,50.8849,53.6606,61.659,316531237.2133,-10262250.0,14.2857,28.5714
2015-04-13,69.3762,73.3,72.56,682683.0,69.7046,72.1945,74.6844,72.0566,40.2869,46.8778,58.5474,316291375.6187,-10944933.0,7.1429,21.4286
2015-04-14,69.9099,73.69,73.26,726131.0,70.1869,72.3885,74.5901,72.1807,49.5189,46.8969,61.6211,315902979.9676,-10218802.0,0.0,14.2857
2015-04-15,69.9099,73.674,72.7,574551.0,71.0049,72.606,74.2071,72.293,54.0889,47.9649,61.6211,316107081.2468,-10218802.0,57.1429,7.1429
2015-04-16,69.4715,73.1,72.39,925469.0,71.2853,72.7025,74.1197,72.3508,60.4453,54.6844,57.5554,316511159.2609,-11144271.0,50.0,0.0
2015-04-17,68.3566,72.19,71.25,924355.0,71.7573,72.7735,73.7897,72.2917,43.3185,52.6176,48.7458,316530826.3886,-12068626.0,42.8571,100.0
2015-04-20,68.9188,72.78,72.07,832140.0,71.7163,72.7515,73.7867,72.2944,34.2518,46.0052,52.6792,316284700.4731,-11236486.0,35.7143,92.8571
2015-04-21,70.6532,74.55,73.805,1563125.0,71.6118,72.7985,73.9852,72.4702,50.3668,42.6457,62.2926,316127338.8959,-9673361.0,100.0,85.7143
2015-04-22,70.9296,74.68,73.46,1342075.0,71.4924,72.8435,74.1946,72.6568,74.7132,53.1106,63.5628,316919383.1582,-8331286.0,100.0,78.5714
2015-04-23,71.3012,75.06,73.85,944068.0,71.4215,72.979,74.5365,72.8628,91.3293,72.1364,65.2578,317488944.8441,-7387218.0,100.0,71.4286
2015-04-24,71.6443,75.41,74.31,762497.0,71.4257,73.1505,74.8753,73.0835,93.1753,86.4059,66.7933,317932579.4623,-6624721.0,100.0,64.2857
2015-04-27,72.7974,77.11,76.33,1259181.0,71.1405,73.343,75.5455,73.3984,89.0295,91.178,71.3732,316867118.6162,-5365540.0,100.0,57.1429
2015-04-28,72.9404,76.99,76.2,1037731.0,70.9511,73.534,76.1169,73.6976,85.9238,89.3762,71.8907,316722624.4263,-4327809.0,92.8571,50.0
2015-04-29,72.6354,77.07,75.86,1304913.0,70.9836,73.7365,76.4894,73.9378,79.119,84.6908,69.0237,316194188.5833,-5632722.0,85.7143,42.8571
2015-04-30,72.1303,76.53,75.47,1117778.0,71.093,73.9005,76.708,74.1047,68.7896,77.9441,64.4399,315540393.9041,-6750500.0,78.5714,35.7143
2015-05-01,72.8069,76.86,75.89,768418.0,71.1263,74.0825,77.0387,74.3233,59.5641,69.1576,67.5489,315580003.0793,-5982082.0,71.4286,28.5714
2015-05-04,72.6259,76.65,76.21,1439236.0,71.1527,74.2265,77.3003,74.503,50.7477,59.7005,65.8888,314140767.0793,-7421318.0,64.2857,21.4286
2015-05-05,70.9677,75.34,74.26,1375596.0,71.2841,74.3025,77.3209,74.4999,36.8102,49.0407,53.0339,313300125.0793,-8796914.0,57.1429,14.2857
2015-05-06,71.2059,75.3899,74.45,1443647.0,71.4362,74.392,77.3478,74.5208,23.8052,37.121,54.4102,312685895.4429,-7353267.0,50.0,7.1429
2015-05-07,71.7682,75.89,74.97,1284738.0,71.6012,74.5085,77.4158,74.596,21.8501,27.4885,57.5702,312350746.3994,-6068529.0,42.8571,0.0
2015-05-08,72.4353,76.35,75.65,521035.0,71.7396,74.65,77.5604,74.7307,43.7662,29.8072,61.0221,312365633.1137,-5547494.0,35.7143,0.0
2015-05-11,71.9397,75.87,75.42,774177.0,71.9819,74.7845,77.5871,74.803,57.486,41.0341,57.2932,311832311.1804,-6321671.0,28.5714,7.1429
2015-05-12,71.7301,75.6,74.91,1064954.0,72.1488,74.88,77.6112,74.8475,58.4104,53.2209,55.7412,311878613.5282,-7386625.0,21.4286,0.0
2015-05-13,72.1589,76.65,75.61,794722.0,72.3367,74.998,77.6593,74.9306,49.5204,55.139,58.2334,311252005.7974,-6591903.0,14.2857,0.0
2015-05-14,73.636,77.36,76.41,1309520.0,72.5625,75.2165,77.8705,75.1534,62.012,56.6476,65.45,312313406.2185,-5282383.0,100.0,50.0
2015-05-15,73.2167,77.08,76.56,868131.0,73.2639,75.4715,77.6791,75.313,73.7485,61.7603,62.1663,312346795.8723,-6150514.0,92.8571,42.8571
2015-05-18,72.911,76.05,75.43,847671.0,73.969,75.637,77.305,75.3432,68.0272,67.9293,54.1822,312046009.3884,-6998185.0,85.7143,35.7143
2015-05-19,72.8821,75.81,75.28,556696.0,74.1891,75.71,77.2309,75.3677,41.0466,60.9408,53.9955,312161550.0677,-7554881.0,78.5714,28.5714
2015-05-20,72.9785,75.857,75.215,648704.0,74.3702,75.7735,77.1768,75.3993,22.461,43.8449,54.5576,312492975.1643,-6906177.0,71.4286,21.4286
2015-05-21,73.0749,75.98,75.41,627986.0,74.4891,75.8225,77.1559,75.4375,23.1209,28.8762,55.1478,312724338.4274,-6278191.0,64.2857,14.2857
2015-05-22,72.0241,75.16,74.69,492882.0,74.4059,75.799,77.1921,75.3682,18.4829,21.3549,47.8525,312273403.8317,-6771073.0,57.1429,7.1429
2015-05-26,70.8576,74.14,73.03,892003.0,73.9679,75.6545,77.3411,75.1903,16.2567,19.2868,41.3182,312136790.7596,-7663076.0,50.0,100.0
2015-05-27,71.5228,74.29,73.13,1148272.0,73.7873,75.537,77.2867,75.095,18.9083,17.8826,45.8584,313087084.8286,-6514804.0,42.8571,92.8571
2015-05-28,71.5903,74.61,73.86,822611.0,73.6346,75.439,77.2434,75.0155,32.3164,22.4938,46.3122,313141925.5619,-5692193.0,35.7143,85.7143
2015-05-29,71.2432,74.46,73.75,868348.0,73.4299,75.3495,77.2691,74.9093,40.6207,30.6151,44.2576,312640485.1675,-6560541.0,28.5714,78.5714
2015-06-01,71.2046,74.17,73.28,475573.0,73.262,75.2225,77.183,74.8093,45.0239,39.3203,44.0239,312784760.1226,-7036114.0,21.4286,71.4286
2015-06-02,71.9952,75.09,74.39,700446.0,73.2267,75.146,77.0653,74.797,57.4861,47.7102,49.8681,312664683.6655,-6335668.0,14.2857,64.2857
2015-06-03,72.9399,75.97,75.18,790133.0,73.3,75.2055,77.111,74.8792,73.363,58.6243,55.8066,312834712.2857,-5545535.0,7.1429,57.1429
2015-06-04,72.1494,76.11,74.68,588043.0,73.3114,75.2115,77.1116,74.8755,74.227,68.3587,50.4242,312378259.3277,-6133578.0,0.0,50.0
2015-06-05,70.9925,74.15,73.2,814950.0,73.1094,75.128,77.1466,74.7578,52.9066,66.8322,43.7711,312318210.3803,-6948528.0,0.0,42.8571
2015-06-08,70.7805,73.75,73.1,733340.0,72.8925,74.9985,77.1045,74.6304,26.9584,51.364,42.6598,312306928.2264,-7681868.0,85.7143,35.7143
2015-06-09,70.1153,73.02,72.2905,722084.0,72.5496,74.8605,77.1714,74.4494,12.4194,30.7615,39.2904,312454908.4293,-8403952.0,78.5714,100.0
2015-06-10,71.4264,74.38,73.17,647953.0,72.4753,74.8015,77.1277,74.4152,23.0838,20.8205,48.007,312792272.388,-7755999.0,71.4286,92.8571
2015-06-11,71.5324,74.73,73.8,587702.0,72.4251,74.7255,77.0259,74.3947,45.6315,27.0449,48.6492,312710120.4955,-7168297.0,64.2857,85.7143
2015-06-12,70.9058,73.92,72.94,638600.0,72.506,74.5395,76.573,74.3142,59.0057,42.5737,45.1039,312866512.3323,-7806897.0,57.1429,78.5714
2015-06-15,69.8646,72.76,71.93,665652.0,72.3844,74.3215,76.2586,74.1386,49.7298,51.4557,39.901,313067009.9226,-8472549.0,50.0,100.0
2015-06-16,70.337,73.17,72.04,690840.0,72.2621,74.188,76.1139,74.0263,35.9003,48.2119,43.1076,313501077.5332,-7781709.0,42.8571,92.8571
2015-06-17,70.2695,73.2,72.25,805431.0,72.162,74.0525,75.943,73.9181,30.119,38.583,42.7566,313780858.828,-8587140.0,35.7143,85.7143
2015-06-18,70.6262,74.08,72.47,1253910.0,72.1706,73.9305,75.6904,73.8554,44.3106,36.7767,45.2921,313757494.0454,-7333230.0,28.5714,78.5714
2015-06-19,70.0478,72.85,72.35,849747.0,72.1541,73.7735,75.3929,73.7416,43.3666,39.2654,42.0402,313961433.3254,-8182977.0,21.4286,71.4286
2015-06-22,72.1205,75.57,74.53,1273257.0,72.147,73.7785,75.41,73.8433,58.0947,48.5906,54.6148,313373776.2485,-6909720.0,14.2857,64.2857
2015-06-23,71.8023,74.93,74.429,560687.0,72.1737,73.8275,75.4813,73.904,59.8641,53.7751,52.7241,312927241.0928,-7470407.0,7.1429,57.1429
2015-06-24,70.8672,74.12,73.4,682866.0,72.1429,73.7935,75.4441,73.8665,60.5546,59.5045,47.5167,312453028.5928,-8153273.0,0.0,50.0
2015-06-25,70.8576,73.93,73.2,683266.0,72.1147,73.7555,75.3963,73.8316,46.3026,55.5738,47.4647,312331351.0859,-8836539.0,78.5714,42.8571
2015-06-26,70.3466,73.75,72.67,608834.0,72.0348,73.709,75.3832,73.7495,27.3613,44.7395,44.6719,312060758.197,-9445373.0,71.4286,35.7143
2015-06-29,68.139,72.0,70.52,1262839.0,71.4211,73.55,75.6789,73.4572,16.5624,30.0754,35.0702,311070965.4673,-10708212.0,64.2857,100.0
2015-06-30,67.7051,70.95,69.65,1520369.0,70.8209,73.3275,75.8341,73.1498,8.9828,17.6355,33.5444,310907233.4211,-12228581.0,57.1429,100.0
2015-07-01,67.8401,70.99,70.17,1247276.0,70.4814,73.063,75.6446,72.8851,11.142,12.2291,34.4992,310268384.7382,-10981305.0,50.0,92.8571
2015-07-02,67.4448,70.38,69.72,668455.0,70.0404,72.819,75.5976,72.6065,12.4529,10.8592,33.0037,310086078.8291,-11649760.0,42.8571,85.7143
2015-07-06,65.806,68.85,67.73,1698684.0,69.1657,72.55,75.9343,72.1925,12.2652,11.9534,27.6515,309995077.9006,-13348444.0,35.7143,100.0
2015-07-07,66.3651,69.06,67.02,2377538.0,68.6001,72.321,76.0419,71.8733,21.939,15.5524,31.7199,311859813.5868,-10970906.0,28.5714,100.0
2015-07-08,66.0181,69.19,68.28,955146.0,68.0365,72.1085,76.1805,71.5501,31.6773,21.9605,30.5708,311324511.9824,-11926052.0,21.4286,92.8571
2015-07-09,67.3002,70.54,69.76,1002380.0,67.8116,71.8945,75.9774,71.3844,53.9603,35.8589,39.3173,310450642.2388,-10923672.0,14.2857,85.7143
2015-07-10,69.6718,72.87,72.06,1495685.0,67.8486,71.798,75.7474,71.4687,68.5936,51.4104,51.4901,309730497.6092,-9427987.0,7.1429,78.5714
2015-07-13,69.9899,73.06,72.51,1006403.0,67.8642,71.7505,75.6368,71.5765,87.1297,69.8945,52.8563,309053462.8638,-8421584.0,0.0,71.4286
2015-07-14,70.578,73.485,72.96,815991.0,67.8606,71.7875,75.7144,71.732,92.2814,82.6682,55.359,309014606.1495,-7605593.0,0.0,64.2857
2015-07-15,71.4842,74.76,73.37,1817765.0,67.8162,71.847,75.8778,71.9623,91.6336,90.3482,58.9735,309236922.7322,-5787828.0,100.0,57.1429
2015-07-16,71.918,74.84,74.43,956070.0,67.7472,71.9325,76.1178,72.2135,91.2945,91.7365,60.6174,309073691.2688,-4831758.0,100.0,50.0
2015-07-17,71.5035,74.7,73.91,755014.0,67.7169,71.978,76.2391,72.3999,83.4705,88.7995,58.2169,308815648.5093,-5586772.0,92.8571,42.8571
2015-07-20,71.7831,75.08,74.295,1477300.0,67.679,72.068,76.457,72.5961,77.7888,84.1846,59.385,307959379.0825,-4109472.0,100.0,35.7143
2015-07-21,70.1827,74.73,71.905,3605931.0,67.7453,71.9675,76.1897,72.6155,56.7294,72.6629,50.6549,306638268.079,-7715403.0,92.8571,28.5714
2015-07-22,69.9514,73.24,72.37,2191750.0,67.7975,71.8715,75.9455,72.6102,39.8579,58.1254,49.5213,305403834.171,-9907153.0,85.7143,21.4286
2015-07-23,70.7805,73.74,73.08,1217950.0,67.8,71.867,75.934,72.6873,32.1785,42.9219,53.5338,305440741.7467,-8689203.0,78.5714,14.2857
2015-07-24,69.826,73.64,72.23,2586237.0,67.8062,71.8135,75.8208,72.6628,28.294,33.4434,48.7317,303588189.002,-11275440.0,71.4286,7.1429
2015-07-27,69.1127,72.53,71.57,1819042.0,67.7774,71.7495,75.7216,72.5702,22.6831,27.7185,45.4498,302223907.502,-13094482.0,64.2857,0.0
2015-07-28,69.6622,72.39,71.43,2271425.0,67.8818,71.8285,75.7752,72.5406,18.7545,23.2439,48.336,303880154.8979,-10823057.0,57.1429,0.0
2015-07-29,69.4983,72.57,71.64,889021.0,68.0428,71.9215,75.8002,72.4977,22.7665,21.4014,47.5283,303851476.8011,-11712078.0,50.0,0.0
2015-07-30,69.0644,71.77,70.75,1295640.0,68.1689,71.985,75.8011,72.416,31.766,24.429,45.3673,304816855.6246,-13007718.0,42.8571,100.0
2015-07-31,69.0934,72.1,71.46,520122.0,68.3647,72.0705,75.7763,72.345,36.6389,30.3905,45.545,304638063.6871,-12487596.0,35.7143,92.8571
2015-08-03,69.0452,72.45,71.35,980897.0,68.9587,72.2385,75.5183,72.2759,43.0492,37.1514,45.2806,304138697.9417,-13468493.0,28.5714,85.7143
2015-08-04,69.3344,72.31,71.77,885380.0,69.499,72.3925,75.286,72.242,54.2125,44.6335,47.2593,303745195.7194,-12583113.0,21.4286,78.5714
2015-08-05,69.7489,72.78,72.14,447039.0,70.3141,72.586,74.8579,72.2523,63.6352,53.6323,50.0474,303591526.0632,-12136074.0,14.2857,71.4286
2015-08-06,69.6622,72.96,72.14,774520.0,70.8161,72.7085,74.6009,72.253,66.5417,61.4631,49.4581,303043694.8437,-12910594.0,7.1429,64.2857
2015-08-07,69.4115,72.07,71.46,584049.0,70.7865,72.695,74.6035,72.2289,58.5707,62.9159,47.7102,303493699.8109,-13494643.0,0.0,57.1429
2015-08-10,70.4527,73.28,72.25,493748.0,70.8038,72.719,74.6342,72.31,61.9685,62.3603,54.8484,303795701.0148,-13000895.0,0.0,50.0
2015-08-11,69.0452,72.41,71.27,573935.0,70.6809,72.6395,74.5981,72.2443,48.9322,56.4905,45.755,303574182.2429,-13574830.0,7.1429,42.8571
2015-08-12,69.0066,71.6,70.23,1129026.0,70.63,72.511,74.392,72.181,50.2287,53.7098,45.5323,304670243.9801,-14703856.0,0.0,100.0
