,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2014-04-11,537.76,547.59,533.4,3174700.0,365.599,945.837,1526.075,853.9827,31.6579,38.4136,11.1146,239132130.6317,1237337800.0,0.0,71.4286
2014-04-14,545.2,553.02,540.52,2541200.0,319.805,913.492,1507.179,824.5749,33.514,28.6467,12.4489,238493781.1917,1239879000.0,7.1429,64.2857
2014-04-15,548.7,552.89,530.64,3997800.0,282.9061,880.364,1477.8219,798.3011,33.5931,33.7188,13.1097,240985892.9221,1243876800.0,0.0,57.1429
2014-04-16,563.9,564.0,553.1,4582200.0,254.7856,848.5965,1442.4074,775.9772,39.7326,56.8322,16.0724,245484015.8579,1248459000.0,28.5714,50.0
2014-04-17,543.34,557.0,539.4,5614700.0,230.5222,815.9055,1401.2888,753.8212,49.5912,58.2226,15.3119,242383170.176,1242844300.0,21.4286,42.8571
2014-04-21,539.37,544.0,534.0,2425100.0,211.9989,783.722,1355.4451,733.3973,55.3257,50.9222,15.1627,242562627.576,1240419200.0,14.2857,35.7143
2014-04-22,545.5,547.995,536.0,2331100.0,199.512,753.1005,1306.689,715.5023,48.4686,36.261,16.5154,243923974.4289,1242750300.0,7.1429,28.5714
2014-04-23,537.51,544.8,528.1277,1955700.0,193.8434,722.04,1250.2366,698.5507,39.8242,32.2894,16.1538,244169406.1396,1240794600.0,0.0,100.0
2014-04-24,534.44,542.5,531.0,2067400.0,193.3133,692.1635,1191.0137,682.9211,33.1348,30.854,16.0088,243338850.6613,1238727200.0,0.0,92.8571
2014-04-25,523.1,533.86,522.5,2370000.0,198.4531,662.6045,1126.7559,667.7,26.6446,16.7903,15.4569,241219202.774,1236357200.0,0.0,100.0
2014-04-28,522.98,525.9,511.0,3752800.0,215.733,632.746,1049.759,653.9172,22.1702,18.8663,15.4508,243501106.6666,1232604400.0,21.4286,100.0
2014-04-29,536.33,537.76,523.0,2535200.0,248.8767,603.837,958.7973,642.7184,24.0719,36.559,19.2505,245545068.7262,1235139600.0,14.2857,92.8571
2014-04-30,534.88,536.34,529.09,2038500.0,315.1006,573.8365,832.5724,632.4481,38.8232,61.0444,19.1498,246762545.278,1233101100.0,7.1429,85.7143
2014-05-01,538.53,539.91,532.86,2004300.0,518.8825,544.008,569.1335,623.5035,59.8652,81.9923,20.2799,247982183.1503,1235105400.0,0.0,78.5714
2014-05-02,533.87,542.4,533.27,1780800.0,520.0692,542.1265,564.1838,614.967,74.7756,81.2902,19.8975,246435442.296,1233324600.0,21.4286,71.4286
2014-05-05,535.33,535.72,527.58,1228400.0,519.4308,541.6305,563.8302,607.3825,80.1628,77.2059,20.4039,247546133.2051,1234553000.0,14.2857,64.2857
2014-05-06,522.57,534.548,522.2601,1835000.0,517.0204,540.7275,564.4346,599.3051,68.1576,45.9766,19.258,245803690.3548,1232718000.0,7.1429,57.1429
2014-05-07,518.0,524.43,511.09,3074300.0,514.3923,538.752,563.1117,591.5618,50.7458,29.055,18.8498,245914309.845,1229643700.0,0.0,50.0
2014-05-08,520.17,527.35,514.46,2452000.0,514.4895,536.4085,558.3275,584.7626,30.856,17.5362,19.7201,245634679.1235,1232095700.0,0.0,42.8571
2014-05-09,526.62,527.35,514.28,2261200.0,513.6235,535.405,557.1865,579.2252,28.2108,38.041,22.3848,247643289.07,1234356900.0,7.1429,35.7143
2014-05-12,538.43,538.75,527.51,1948400.0,513.6405,535.4385,557.2365,575.3399,39.7365,63.6322,27.1526,249480748.1447,1236305300.0,0.0,28.5714
2014-05-13,541.54,543.99,537.9,2012000.0,513.7287,535.2555,556.7823,572.1209,62.1632,84.8165,28.3999,249873897.57,1238317300.0,0.0,21.4286
2014-05-14,534.41,541.82,533.11,1280900.0,513.9169,534.541,555.1651,568.5294,78.2775,86.3838,27.248,248975355.779,1237036400.0,92.8571,14.2857
2014-05-15,529.12,533.9999,525.31,1832900.0,517.0939,532.802,548.5101,564.7761,80.4287,70.0859,26.3927,248749689.2339,1235203500.0,85.7143,7.1429
2014-05-16,528.3,530.84,523.57,1907700.0,517.0058,532.05,547.0942,561.3022,67.8086,46.956,26.2551,249324360.8983,1233295800.0,78.5714,0.0
2014-05-19,538.83,539.35,525.66,1976500.0,517.0296,532.023,547.0164,559.162,55.441,49.2812,31.2139,251150710.4235,1235272300.0,71.4286,42.8571
2014-05-20,540.39,546.35,536.57,2425300.0,517.5472,531.7675,545.9878,557.3742,51.1603,57.2436,31.944,250620021.0574,1237697600.0,100.0,35.7143
2014-05-21,549.7,549.75,542.11,1564700.0,516.3006,532.377,548.4534,556.6433,63.1057,82.7921,36.2901,252164240.6909,1239262300.0,100.0,28.5714
2014-05-22,555.45,557.96,551.0,2149700.0,514.4629,533.4275,552.3921,556.5296,76.2727,88.7824,38.886,252763438.6794,1241412000.0,100.0,21.4286
2014-05-23,563.8,565.0,554.17,2672500.0,512.9623,535.4625,557.9627,557.2221,89.3537,96.4867,42.5469,254843694.9121,1244084500.0,100.0,14.2857
2014-05-27,574.87,574.87,564.15,2185800.0,510.5114,538.057,565.6026,558.9028,93.9398,96.5503,47.0735,257029494.9121,1246270300.0,100.0,7.1429
2014-05-28,570.45,577.66,569.952,1581600.0,508.8375,539.763,570.6885,560.0025,95.0866,92.2228,45.531,255652263.5681,1244688700.0,100.0,0.0
2014-05-29,570.56,573.48,568.4525,1411100.0,507.9527,541.547,575.1413,561.008,91.0452,84.3623,45.5788,255424214.0902,1246099800.0,92.8571,7.1429
2014-05-30,571.65,572.58,565.79,1871700.0,507.1888,543.203,579.2172,562.0215,84.1397,75.8339,46.0836,256783195.0917,1247971500.0,85.7143,0.0
2014-06-02,564.34,570.41,556.7,1660500.0,507.8528,544.7265,581.6002,562.2423,73.8691,61.4111,43.19,256973347.1704,1246311000.0,78.5714,28.5714
2014-06-03,554.51,562.4,552.5275,2031300.0,508.8415,545.6855,582.5295,561.5059,58.9431,39.5844,39.5899,255757859.2241,1244279700.0,71.4286,21.4286
2014-06-04,553.76,558.58,548.56,1729100.0,511.8342,547.245,582.6558,560.7682,40.9102,21.7351,39.3206,255823433.8748,1242550600.0,64.2857,14.2857
2014-06-05,564.93,565.0,555.05,1793400.0,516.0744,549.5915,583.1086,561.1646,31.2072,32.3022,45.2896,257591600.106,1244344000.0,57.1429,7.1429
2014-06-06,566.03,568.7999,559.58,1740200.0,520.5271,551.8845,583.2419,561.628,36.7872,56.3242,45.8545,258286196.5788,1246084200.0,50.0,0.0
2014-06-09,570.73,572.0,565.22,1529700.0,523.9702,554.09,584.2098,562.4948,56.5074,80.8959,48.3101,259242823.1275,1247613900.0,42.8571,0.0
2014-06-10,568.3,572.0,566.13,1483800.0,525.757,555.5835,585.41,563.0477,74.4902,86.2504,47.1202,258856074.5755,1246130100.0,35.7143,0.0
2014-06-11,567.5,568.97,563.68,1129000.0,527.3547,556.8815,586.4083,563.4717,83.743,84.0828,46.7123,259357615.2183,1245001100.0,28.5714,0.0
2014-06-12,559.5,567.0,557.15,1546500.0,530.4608,558.136,585.8112,563.0935,76.0545,57.8304,42.7288,258549039.0761,1243454600.0,21.4286,57.1429
2014-06-13,560.35,560.65,553.72,1353300.0,535.4332,559.6975,583.9618,562.8322,61.2539,41.8485,43.2822,259785170.245,1244807900.0,14.2857,50.0
2014-06-16,552.3,557.99,550.0,1938500.0,540.9781,560.8975,580.8169,561.8291,40.1761,20.8495,39.3991,258962702.7856,1242869400.0,7.1429,42.8571
2014-06-17,550.615,553.74,547.47,1477600.0,543.6221,561.4867,579.3514,560.7611,27.7162,20.4505,38.6181,258967416.0233,1241391800.0,0.0,100.0
2014-06-18,560.66,561.4,551.58,2060600.0,547.4617,562.5002,577.5388,560.7515,24.0578,30.8732,45.5478,260717457.1638,1243452400.0,0.0,92.8571
2014-06-19,564.99,565.0,556.6679,2627400.0,549.3979,563.2647,577.1316,561.1551,37.3421,60.7027,48.2594,263338550.4704,1246079800.0,0.0,85.7143
2014-06-20,566.52,566.77,559.37,3160600.0,550.3657,563.8182,577.2708,561.6661,60.1014,88.7282,49.2217,266285596.4164,1249240400.0,42.8571,78.5714
2014-06-23,574.29,574.44,563.5,1722800.0,550.1371,564.3427,578.5484,562.8684,82.9316,99.3638,53.9095,267961153.2719,1250963200.0,100.0,71.4286
2014-06-24,572.54,582.25,569.16,2844300.0,550.333,564.2262,578.1195,563.7895,92.3072,88.8296,52.7288,266585720.1932,1248118900.0,100.0,64.2857
2014-06-25,585.93,587.3,573.26,2114700.0,548.3543,565.0002,581.6462,565.8981,91.988,87.7706,59.9556,268287722.33,1250233600.0,100.0,57.1429
2014-06-26,584.77,589.6,579.6,2002300.0,547.0813,565.7107,584.3402,567.6954,86.4101,82.6302,59.1125,268355800.53,1248231300.0,100.0,50.0
2014-06-27,585.69,587.88,582.62,2021300.0,545.971,566.4127,586.8545,569.4092,86.1968,88.1897,59.5978,268693964.7886,1250252600.0,92.8571,42.8571
2014-06-30,584.67,587.71,583.29,1478900.0,545.5309,567.4292,589.3276,570.8626,84.1536,81.6408,58.7651,268138540.8067,1248773700.0,85.7143,35.7143
2014-07-01,591.49,593.66,586.29,1643200.0,545.8632,569.2782,592.6933,572.8271,84.4171,83.4208,62.5345,268814103.3575,1250416900.0,100.0,28.5714
2014-07-02,590.78,594.15,589.11,1195800.0,547.0697,571.1292,595.1888,574.5369,81.9185,80.694,61.9001,268410758.1194,1249221100.0,100.0,21.4286
2014-07-03,593.08,594.25,589.0,898900.0,546.8537,572.5367,598.2198,576.3029,83.165,85.3803,63.2024,268909005.548,1250120000.0,100.0,14.2857
2014-07-07,590.76,595.645,587.94,1336700.0,547.1002,573.7732,600.4463,577.6798,80.607,75.7466,60.9397,268550759.5389,1248783300.0,100.0,7.1429
2014-07-08,578.4,587.97,574.0,2125200.0,547.4492,574.1567,600.8643,577.7484,72.6789,56.9097,50.5552,267764268.2003,1246658100.0,92.8571,0.0
2014-07-09,583.36,584.1,577.0,1372800.0,548.0564,574.9097,601.7631,578.2828,58.0002,41.3442,53.9467,268850907.0736,1248030900.0,85.7143,0.0
2014-07-10,580.04,585.25,572.1001,1436200.0,548.8194,575.5367,602.2541,578.4502,43.5617,32.4312,51.405,269149060.0922,1246594700.0,78.5714,0.0
2014-07-11,586.65,588.23,580.575,1511600.0,550.823,576.8942,602.9655,579.2311,40.0098,46.254,55.8636,270036668.4528,1248106300.0,71.4286,0.0
2014-07-14,594.26,594.86,586.693,1951600.0,552.6324,578.5897,604.5471,580.6624,47.6598,64.2942,60.3716,271701514.4427,1250057900.0,64.2857,0.0
2014-07-15,593.06,595.2999,585.31,1673800.0,556.9462,580.6277,604.3093,581.8431,64.5722,83.1685,59.3423,272624727.4259,1248384100.0,57.1429,0.0
2014-07-16,590.62,597.0,590.25,1440800.0,563.0161,582.628,602.2399,582.679,78.2749,87.3621,57.2066,271341881.7962,1246943300.0,100.0,71.4286
2014-07-17,580.82,589.5,576.85,2935300.0,566.763,583.636,600.509,582.502,77.3352,61.4749,49.501,270248975.6302,1244008000.0,92.8571,64.2857
2014-07-18,605.11,606.7,590.92,4871600.0,568.5747,585.642,602.7093,584.6551,70.5849,62.9177,62.8559,274138846.3527,1248879600.0,100.0,57.1429
2014-07-21,598.44,604.16,594.45,2237900.0,571.7224,587.238,602.7536,585.968,62.2091,62.2346,58.2967,273740126.7852,1246641700.0,92.8571,50.0
2014-07-22,603.57,608.89,599.2576,1881600.0,572.8282,588.702,604.5758,587.6444,69.5394,83.4658,60.6602,273543301.4706,1248523300.0,100.0,42.8571
2014-07-23,605.19,607.05,601.35,1106000.0,574.7318,590.3345,605.9372,589.3154,75.6975,81.392,61.404,273927490.9443,1249629300.0,92.8571,35.7143
2014-07-24,603.01,608.91,601.0,1355000.0,574.7939,591.1885,607.5831,590.6196,81.5139,79.6839,59.7663,273261125.584,1248274300.0,100.0,28.5714
2014-07-25,598.08,601.0,595.75,1360000.0,575.4751,591.854,608.2329,591.3301,73.7764,60.2532,56.1208,273108287.4888,1246914300.0,92.8571,21.4286
2014-07-28,599.02,601.098,592.59,1358100.0,576.1143,592.5205,608.9267,592.0625,61.2798,43.9024,56.6636,273802980.8597,1248272400.0,85.7143,14.2857
2014-07-29,593.95,598.49,592.17,1366600.0,576.9725,592.9845,608.9965,592.2423,43.067,25.0455,52.8653,273206174.5306,1246905800.0,78.5714,7.1429
2014-07-30,595.44,598.45,592.7,1215100.0,577.1511,593.182,609.2129,592.5468,30.7123,23.1889,53.8445,273149117.661,1248120900.0,71.4286,0.0
2014-07-31,579.55,591.9899,577.68,2309500.0,575.5401,592.6205,609.7009,591.309,20.3173,12.7175,43.4723,271443222.8574,1245811400.0,64.2857,28.5714
2014-08-01,573.6,583.43,570.3,2213300.0,572.666,591.6465,610.627,589.6224,16.2171,12.7448,40.3388,270342472.7432,1243598100.0,57.1429,100.0
2014-08-04,582.27,583.82,572.26,1519400.0,571.8064,591.222,610.6376,588.9222,15.2832,20.3874,46.4014,271454421.1861,1245117500.0,50.0,92.8571
2014-08-05,573.14,580.2,570.31,1643800.0,570.7303,590.959,611.1877,587.4191,18.0736,21.0886,41.6067,270751360.1143,1243473700.0,42.8571,85.7143
2014-08-06,574.49,578.644,567.45,1322800.0,569.2762,590.5155,611.7548,586.1878,22.8518,27.0795,42.5519,271092400.0286,1244796500.0,35.7143,100.0
2014-08-07,571.81,578.31,569.43,1163000.0,567.7777,590.104,612.4303,584.8185,23.3239,21.8036,41.1286,270552809.9385,1243633500.0,28.5714,92.8571
2014-08-08,577.94,579.5639,569.02,1493300.0,566.7576,589.6685,612.5794,584.1634,29.5614,39.8009,45.6101,271586134.0529,1245126800.0,21.4286,85.7143
2014-08-11,577.25,579.69,575.298,1171300.0,565.3948,588.818,612.2412,583.505,39.1546,55.8592,45.1931,271455989.6084,1243955500.0,14.2857,78.5714
2014-08-12,572.12,575.9,569.91,1394500.0,563.3492,587.771,612.1928,582.4207,51.7863,59.699,42.1103,271090486.2695,1242561000.0,7.1429,71.4286
2014-08-13,584.56,586.125,575.2,1899400.0,563.0447,587.468,611.8913,582.6244,61.3935,68.6223,50.8635,272445710.3428,1244460400.0,0.0,64.2857
2014-08-14,584.65,587.8,580.92,1272900.0,563.3881,587.6595,611.9309,582.8173,66.355,70.7437,50.9213,272553018.773,1245733300.0,7.1429,57.1429
2014-08-15,583.71,589.47,580.76,1723400.0,563.6388,586.5895,609.5402,582.9024,73.6364,81.5432,50.2562,271997019.4619,1244009900.0,0.0,50.0
2014-08-18,592.7,595.05,586.55,1466000.0,563.8128,586.3025,608.7922,583.8355,77.9213,81.4771,56.155,272652407.6972,1245475900.0,0.0,42.8571
2014-08-19,597.11,597.81,594.44,1043200.0,564.3209,585.9795,607.6381,585.0997,83.0188,86.0362,58.7397,273262230.8426,1246519100.0,0.0,35.7143
2014-08-20,595.41,596.99,593.001,967300.0,565.1898,585.4905,605.7912,586.0816,86.2244,91.16,57.3365,273463256.5884,1245551800.0,92.8571,28.5714
2014-08-21,592.42,595.25,591.101,1132000.0,566.0081,584.961,603.9139,586.6853,86.9782,83.7383,54.8544,273051000.141,1244419800.0,85.7143,21.4286
2014-08-22,592.54,594.99,589.8,877200.0,566.3544,584.684,603.0136,587.2429,81.3559,69.1693,54.9387,273100015.1699,1245297000.0,78.5714,14.2857
2014-08-25,590.57,595.58,589.26,1295600.0,566.9097,584.2615,601.6133,587.5598,66.181,45.6353,53.1828,272341515.1699,1244001400.0,71.4286,7.1429
2014-08-26,588.12,592.05,587.45,1471700.0,567.0896,583.97,600.8504,587.6131,46.6618,25.1806,50.9997,271298527.7786,1242529700.0,64.2857,0.0
2014-08-27,583.0,589.37,580.9,1364600.0,567.3081,583.348,599.3879,587.1738,27.6775,12.2166,46.6866,270610588.9356,1241165100.0,57.1429,7.1429
2014-08-28,580.32,584.71,577.88,1405800.0,567.3796,583.3865,599.3934,586.521,16.3673,11.7045,44.5622,270209225.8317,1239759300.0,50.0,0.0
2014-08-29,582.36,582.8999,578.24,1206100.0,568.4457,583.8245,599.2033,586.1247,13.9072,17.8004,46.5558,271135846.2763,1240965400.0,42.8571,7.1429
2014-09-02,588.63,589.3,582.4,1583000.0,568.6428,584.1425,599.6422,586.3633,22.6084,38.3202,52.2404,272411423.0879,1242548400.0,35.7143,0.0
2014-09-03,589.52,594.49,586.5,1579000.0,570.1585,584.9615,599.7645,586.664,37.735,57.0845,53.0045,272026060.1342,1244127400.0,28.5714,0.0
2014-09-04,593.14,598.0,590.6,1630800.0,571.5031,585.894,600.2849,587.2807,56.4446,73.9292,56.0824,271514782.2964,1245758200.0,100.0,71.4286
2014-09-05,597.78,598.5,593.55,1799100.0,573.4471,587.1925,600.9379,588.2807,70.6012,80.7898,59.7235,272790507.7509,1247557300.0,100.0,64.2857
2014-09-08,601.63,603.52,598.0231,1599200.0,573.9586,588.377,602.7954,589.552,80.8333,87.7808,62.5015,273290001.371,1249156500.0,100.0,57.1429
2014-09-09,591.97,600.6,590.48,1571200.0,575.5651,589.113,602.6609,589.7823,80.5942,73.212,52.6828,272181466.9836,1247585300.0,92.8571,50.0
2014-09-10,593.42,593.72,587.14,1160100.0,578.9992,590.178,601.3568,590.1288,71.6119,53.8431,53.8546,273235782.7891,1248745400.0,85.7143,42.8571
2014-09-11,591.11,591.945,586.04,1501400.0,579.6244,590.5055,601.3866,590.2222,53.4053,33.1609,51.6596,274312570.088,1247244000.0,78.5714,35.7143
2014-09-12,584.9,591.48,583.28,1851500.0,579.6633,590.518,601.3727,589.7153,37.3733,25.116,46.2073,273192638.3807,1245392500.0,71.4286,28.5714
2014-09-15,581.64,583.92,577.01,1545400.0,579.2666,590.4145,601.5624,588.9463,25.7185,18.8785,43.6055,273718208.5688,1243847100.0,64.2857,100.0
2014-09-16,588.78,590.15,580.95,1579600.0,579.1005,590.2185,601.3365,588.9304,25.5612,32.6893,50.2172,274827362.4819,1245426700.0,57.1429,92.8571
2014-09-17,593.29,596.07,587.12,1719500.0,579.264,590.0275,600.791,589.3456,36.6868,58.4928,53.8942,275478659.1299,1247146200.0,50.0,85.7143
2014-09-18,597.27,597.56,593.02,1494500.0,579.1426,590.1205,601.0984,590.1003,58.6651,84.8134,56.9184,276782231.8171,1248640700.0,42.8571,78.5714
2014-09-19,605.4,605.4,597.76,4191600.0,577.9451,590.7695,603.5939,591.5574,79.3246,94.6678,62.3508,280973831.8171,1252832300.0,100.0,71.4286
2014-09-22,597.27,603.8,593.12,1785101.0,577.8886,591.006,604.1234,592.1015,89.309,88.4458,54.8961,280576028.4108,1251047199.0,92.8571,64.2857
2014-09-23,591.18,596.65,590.24,1398949.0,577.9205,591.0365,604.1525,592.0137,82.0332,62.9862,50.0672,279587379.5855,1249648250.0,85.7143,57.1429
2014-09-24,598.42,600.11,590.3,1754676.0,578.1287,591.5515,604.9743,592.6238,66.3569,47.6388,55.1214,280737488.3194,1251402926.0,78.5714,50.0
2014-09-25,585.25,598.07,584.74,1663317.0,578.4945,591.664,604.8335,591.9216,45.6124,26.2121,46.0001,279201446.8888,1249739609.0,71.4286,42.8571
2014-09-26,587.9,589.5739,585.0,1289090.0,579.7972,592.043,604.2888,591.5386,32.7287,24.3352,47.8694,279547006.0941,1251028699.0,64.2857,35.7143
2014-09-29,587.81,589.31,581.57,1144982.0,580.7184,592.3155,603.9126,591.1835,22.7052,17.5682,47.8088,280248196.6212,1249883717.0,57.1429,28.5714
2014-09-30,588.41,591.0,584.5,1571688.0,580.693,592.3045,603.916,590.9193,23.6489,29.0431,48.2784,280567370.1843,1251455405.0,50.0,21.4286
2014-10-01,579.63,588.72,578.02,1449686.0,578.9871,591.81,604.6329,589.8442,24.2682,26.1934,42.2835,279553944.831,1250005719.0,42.8571,14.2857
2014-10-02,580.88,583.24,574.05,1536935.0,577.5419,591.197,604.8521,588.9904,27.8808,28.406,43.3618,280301507.3392,1251542654.0,35.7143,100.0
2014-10-03,586.25,588.29,583.5,1214593.0,577.1535,590.6205,604.0875,588.7294,31.5666,40.1004,47.8678,280481540.9572,1252757247.0,28.5714,92.8571
2014-10-06,587.78,592.4,585.4,1286130.0,577.4054,589.928,602.4506,588.639,43.6237,62.3648,49.1101,280069979.3572,1254043377.0,21.4286,85.7143
2014-10-07,574.1,585.85,574.1,1546228.0,574.7905,589.0345,603.2785,587.2543,50.4964,49.0239,39.9447,278523751.3572,1252497149.0,14.2857,78.5714
2014-10-08,583.74,584.69,567.64,2210360.0,574.2776,588.5505,602.8234,586.9196,52.6984,46.7065,47.3951,280487795.58,1254707509.0,7.1429,100.0
2014-10-09,570.81,582.53,569.03,2413453.0,571.3729,587.5355,603.6981,585.3854,40.5879,26.0332,40.1926,278710779.0748,1252294056.0,0.0,92.8571
2014-10-10,555.19,575.23,555.01,2979673.0,564.5964,586.05,607.5036,582.5096,32.9475,26.1029,33.5581,275784156.6327,1249314383.0,0.0,100.0
2014-10-13,544.75,560.875,544.43,2756508.0,556.2073,584.2055,612.2037,578.9135,18.9406,4.6856,29.9943,273134925.3199,1246557875.0,7.1429,100.0
2014-10-14,548.69,558.63,544.5,2610033.0,550.3276,582.201,614.0744,576.0351,11.5779,3.9451,32.8908,272072809.9801,1249167908.0,0.0,92.8571
2014-10-15,540.73,543.915,528.422,3836222.0,543.4114,579.573,615.7346,572.6727,6.6659,11.367,30.1745,274331756.1691,1245331686.0,0.0,100.0
2014-10-16,536.92,540.99,524.95,3805046.0,536.9013,576.5555,616.2097,569.2677,11.4523,19.045,28.9424,276205812.4908,1241526640.0,42.8571,100.0
2014-10-17,522.97,543.45,518.41,5998740.0,528.7031,572.434,616.1649,564.8584,16.5031,19.0973,24.9288,272391917.0915,1235527900.0,35.7143,100.0
2014-10-20,532.38,533.16,519.14,2749830.0,523.7166,569.1895,614.6624,561.7652,20.4118,23.093,31.7993,274835774.5665,1238277730.0,28.5714,92.8571
2014-10-21,538.03,538.77,530.2,2460140.0,520.3043,566.532,612.7597,559.5047,27.6632,40.7994,35.6098,276871059.584,1240737870.0,21.4286,85.7143
2014-10-22,542.69,550.76,540.23,2974550.0,518.8427,563.7455,608.6483,557.9033,42.0435,62.2381,38.6542,275286327.8176,1243712420.0,14.2857,78.5714
2014-10-23,553.65,557.4,545.5,2153678.0,518.1863,562.1655,606.1447,557.4982,61.275,80.7874,45.2148,276082645.7336,1245866098.0,7.1429,71.4286
2014-10-24,548.9,555.0,545.16,2175767.0,517.5341,560.2155,602.8969,556.6793,74.6996,81.0733,43.0652,275560815.4368,1243690331.0,0.0,64.2857
2014-10-27,549.88,554.0,547.2,1598409.0,517.3753,558.319,599.2627,556.0318,80.6779,80.1729,43.6604,275222328.8251,1245288740.0,0.0,57.1429
2014-10-28,558.94,559.2,550.43,1739666.0,518.2879,556.8455,595.4031,556.3088,81.3894,82.922,48.9709,276858844.7316,1247028406.0,0.0,50.0
2014-10-29,558.45,564.97,555.98,2053355.0,518.6531,555.7865,592.9199,556.5127,80.8171,79.3566,48.7035,275933807.1621,1244975051.0,0.0,42.8571
2014-10-30,560.27,562.5,552.13,1612469.0,519.3621,554.756,590.1499,556.8705,80.9808,80.6638,49.7999,276852774.5478,1246587520.0,0.0,35.7143
2014-10-31,567.87,568.73,564.81,2341539.0,520.892,553.837,586.782,557.9181,79.9365,79.7892,54.2019,278166903.5784,1248929059.0,100.0,28.5714
2014-11-03,563.77,567.15,561.63,1544338.0,523.1592,552.6365,582.1138,558.4754,80.7261,81.7255,51.5744,277819987.0712,1247384721.0,92.8571,21.4286
2014-11-04,564.19,564.79,558.3,1386509.0,523.8127,552.141,580.4693,559.0197,80.6774,80.5175,51.832,278950130.7707,1248771230.0,85.7143,14.2857
2014-11-05,555.95,566.9,554.15,1645264.0,526.2981,550.7515,575.2049,558.7273,72.8097,56.1863,46.5953,277769411.9001,1247125966.0,78.5714,7.1429
2014-11-06,551.69,556.799,550.58,1650721.0,527.1234,549.7955,572.4676,558.0571,56.8766,33.9261,44.1139,276707949.7231,1245475245.0,71.4286,0.0
2014-11-07,551.82,555.6,549.35,1589131.0,527.068,549.627,572.186,557.4631,34.8157,14.3347,44.2115,276374867.8655,1247064376.0,64.2857,0.0
2014-11-10,558.23,560.63,551.62,1304481.0,527.5604,550.301,573.0416,557.5361,23.9303,23.5301,48.9478,276984397.8333,1248368857.0,57.1429,0.0
2014-11-11,561.29,562.5,556.2419,1100179.0,527.7107,550.931,574.1513,557.8936,27.3448,44.1696,51.0828,277659138.8921,1249469036.0,50.0,0.0
2014-11-12,558.25,561.25,555.5,1094114.0,528.872,551.807,574.742,557.9276,43.268,62.1044,48.8951,277611568.7181,1248374922.0,42.8571,7.1429
2014-11-13,556.44,560.8199,554.09,1510989.0,530.8246,552.783,574.7414,557.7859,56.4948,63.2104,47.5883,277155818.0278,1246863933.0,35.7143,0.0
2014-11-14,555.19,558.0,552.51,1425060.0,537.213,554.394,571.575,557.5387,58.9282,51.4698,46.6608,277122073.4376,1245438873.0,28.5714,0.0
